id,regija,podregija,barva,alkohol,zamasek,opis,popularnost
117685,Bordeaux,Medoc,Red,15.0,Cork,"Ruby color, nose of fresh and jammy fruits. In the mouth, supple, balanced structure, ripe fruit and freshness."" -Importer",596
118033,Washington,Yakima Valley,Red,14.8,Cork,"

""A rich dark ruby red color greets you. Spicy notes of dried currant, oak and herbal goodness. The flavors expand over the palate. Rich red fruits and toasted cocoa flavors mingle with oak. The finish is long and lingering."" - Winery

",129
118609,South Australia,Barossa Valley,White,12.0,Screwtop,"This dry, medium bodied style of Arneis and Chardonnay displays moderately intense aromas of straw, lemon curd, white pepper and sliced golden delicious apple.",579
106227,Burgundy,Burgundy,Red,12.5,Cork,"Adorned with a deep ruby red color, this Coteaux Bourguignons reveals intense aromas of black fruit and spicy notes. The tannins are round, greedy and suave.  Maison Deux Fleurs is not only a brand written on labels. Beyond that it’s regions, soils, meetings and shared pleasures. Over the years, contacts were developed with Burgundy winemakers, a relationship of trust and mutual respect, thanks to a same shared vision of wine.  That’s why, each winemaker, each soil, each bottle, signed Maison Deux Fleurs has its own story. Hopefully, this story will be told to you through the wines."" - Importer",216
118208,Beaujolais,Beaujolais,Red,12.5,Cork,"Pale plus very dark garnet-purple. Very youthful nose, held back at first, with underlying crushed dark berries and flinty overtones. The taste is very clean and balanced and possesses an attractive texture. This medium-weight red has a relatively tender structure with fine acidity. A wine to consume young. "" -Importer",646
118084,Washington,Columbia Valley,White,13.0,Cork,Stainless steel fermentation makes this a crisp Sauvignon Blanc. The wine offers bright fruit character of melons and herbs. This wine is a favorite with oysters.,703
116939,California,Napa,Red,13.9,Cork,"We created this wine to be low in tartness yet abundant in tannins, providing impressions of friendly chock richness. The palate enters rich with sweet, ripe tannins, expanding to a greater breadth of refined textures. The flavor profile includes dark chocolate, sweet tobacco, mocha, leather, brown spice, cedar, vanilla and sweet licorice. The primary goodness of this wine is the presence of balance, with a supple texture, approachable grip and a fruit of the earth essence.""- Winery",580
118110,California,Central Coast,Red,14.8,Cork,"Vibrant aromas of dark fruit, baked cherry and saddle leather underscored by notes of caramel. The palate is full-bodied and rich with flavors of dark berries, vanilla laced with leather, mocha and spice. A round mouthfeel backed with a concentrated tannin structure leads to a complex, long finish."" -Winery",73
117842,Burgundy,Burgundy,Red,13.0,Cork,"This Bourgogne Rouge is produced from very old vines that grow beside the Château de Pommard. With aromas of red berries, this well-structured wine with rounded, sophisticated tannins gives instant pleasure but can be kept for up to a decade."" -  Winery",979
11975,Champagne,Champagne,White,12.0,Cork,"Attractive candied berry, beeswax, lanolin and honey notes make this bubbly intriguing. Yet the supple and vibrant structure is what drives the flavors to a lingering conclusion. Drink now. -BS",996
116821,La Rioja,Rioja,Red,,Cork,"The Viña Olabarri wines are a reflection of the fresh fruit that the land they come from produces. Updated classic style. The bouquet shows a fruity style laced with raspberry, strawberry, plum, blackberry, licorice and spices, and a subtle, gentle oak character. We’re true to our aim in making wines that invite us to enjoy another sip again. Bright, clear, dark cherry red color. Fresh black and red berry fruit, with vanilla and toasted hints, perfectly integrated in the fruit. Medium bodied, showing sweet spices that complement the fruit, and with soft tannins that make up an easy drinking wine with good structure. A wine with a long life ahead of it but also ready to be enjoyed right now."" - Winery",611
113874,Burgundy,Macon,White,13.0,Screwtop,"Refreshing and complex, with lots of clean tropical notes and really nice balance. Clean acidity and minerals on the finish make this ideal as an aperitif too."" - Winery",241
117328,Burgundy,Marsannay,Red,13.0,Cork,,754
118366,Washington,Columbia Valley,Red,13.6,Cork,"This small production Syrah is made in a very Old World, Northern Rhone Style.  This cooler climate vineyard is a premiere growing site for the grape, and the wine is a very traditional style.  This is a new world Syrah for the Old World wine drinker. ",24
115950,California,Napa,White,14.5,Cork,"The velvety texture of our Napa Valley Chardonnay sends ribbons of juicy peach, toasted pear, rich guava, roasted pineapple, lemon peel, and hazelnut flavors across the palate into a long, mouthwatering finish; its fruity-toasty complexity lingering luxuriously after each sip."" - Winery",884
118287,California,California,Red,14.0,Cork,"Our William Hill Estate Bench Blend is a showcase of nuanced, artful blending. It starts with aromas of dried flowers, plum and spice, all leading to rich flavors of dark fruit, baked cherries, dusty chocolate and more. The intensity and luscious mouthfeel are balanced by integrated tannins and a deft touch of acidity. Together, those add a sense of freshness that lasts through the long, layered finish. 
<BR><BR>The grapes for our William Hill Estate Napa Valley Bench Blend were fermented on the skins in upright, stainless steel tanks at a maximum temperature of 90°F. All the lots were separately drained and pressed, using only free run juice. After fermentation, the wine was aged for 16 months in barrels of French oak (14% new) and American oak (7 % new).""-Winery",187
118030,California,Paso Robles,Red,14.5,Cork,"The intense dark ruby red color of our Cabernet Sauvignon is reflective of this full-bodied, flavorful wine. The core of black currant and hints of cedar and spice along with cocoa aromas echoed by rich persistent flavors of plush ripe fruit, dark chocolate and anise are all supported by balanced, rich velvety tannins."" - Winery",492
114896,California,Sonoma,Red,14.8,Cork,"From the Winemakers' Website: TASTING NOTES: This Cabernet is set each vintage as a Bordeaux blend, with soft & silky tannins & a plush, full mouth-feel setting it up for immediate enjoyment, although it’s built to age & develop further complexity. Aromas of dried herbs, cedar, clove & lavender join flavors of dark red fruit led by figs, black cherry, currants, boysenberry, huckleberry, raspberry, & evident oak spice are joined with more traditional Knights Valley tones of black olive, wild sage & mocha chocolate. Fine acidity & balance with an elegant structure lead to a lingering, memorable finish. VINEYARD NOTES: Located 17 miles northwest of the winery, Knights Valley vineyard is approximately 600 acres, & has rocky, well-drained soils that are perfectly suited to Cabernet Sauvignon, Merlot, Cabernet Franc, Malbec & Petit Verdot.
VINTAGE NOTES: The 2017 vintage provided high quality thanks to lower than average yields. The year began with abundant rainfall. Spring weather was mild, resulting in extended flowering in some areas with little shatter. Vines were vigorous thanks to the winter rains. A freak hail storm passed through quickly in June causing isolated damage. Three heat events, including one over Labor Day weekend, kicked harvest into high gear, dehydrating some grapes by early September. Cool weather arrived immediately afterward, allowing sugar levels to return to normal. Most late-ripening red grapes continued to hang on the vine & were picked throughout October.
WINEMAKING NOTES: To maintain the unique characteristics of the different lots from varying areas of the vineyard, each is monitored carefully through the vinification & aging process. Extended maceration created larger tannins to enhance the lush mouthfeel of the blend & extracted a maximum of color, aromas & flavors. The wines were then aged in French oak barrels (27% new) for 20 months & underwent malolactic fermentation for further development of texture & mouthfeel.",538
119631,California,California,White,13.5,Cork,"Our debut release of Bee’s Box Chardonnay delivers a fragrant nose of ripe tropical fruits with pineapple, pears, and melon layered between tones of vanilla, roasted nuts, and mocha. The voluptuous palate offers a rich crème brûlée texture where tantalizing flavors of fruit compote finishes with an enticing blend of baking spices. Our Chardonnay is luscious, creamy and full of warm notes of apple and sweet orange blossom with hints of vanilla and honey. Our master beekeeper says this pairs deliciously with grilled wild salmon, fresh greens from the garden and pasta that reminds you of a full moon."" - Winery
",53
120197,Burgundy,Burgundy,White,13.5,Cork,Aligote is the white grape grown in Burgundy that you may have never heard of.  This dense but very minerally white wine is the hidden gem in one of the most expensive white wine regions in the world. ,959
115463,Beaujolais,Beaujolais Cru,Red,13.0,Cork,"This wine comes from 50 year old vines planted on the highest point of the famed slopes outside the village of Villié-Morgon in Beaujolais. Sexy, highly perfumed aromas of fresh raspberry and candied rose, with white pepper, allspice and blood orange notes adding complexity. Supple and seamless on the palate, offering sappy dark berry and cherry compote flavors, finishing with excellent thrust and length. ",689
116202,California,California,White,14.0,Cork,"The 2018 Riverstone Chardonnay exhibits youthful hues of light straw. The enticing aromas are reminiscent of white peach, apricot, ripe orange, and cocoa, and complemented by the palate flavors of citrus cream and nectarine. The rich texture and balance on the palate from aging sur lie gives way to flavors of vanilla, crème brûlée, and a touch of oak can be found on the long finish. - Winery",373
117963,California,Sonoma,Rose,,Cork,"When we talk about Pinot Noir in California, Russian River is at the top of the list for quality. So it makes sense that the Lady Finger Rose is some of the best in the region. Expect light cherry, fresh strawberry and mineral notes completely balanced with crisp acidity. It’s summer time and this is the perfect wine for the warm weather.",723
118455,Piedmont,Barbaresco,Red,14.0,Cork,"Deep garnet red, exuberant and complex aromas of blackberries, spices, brush, rosehip and violet. A ""classic"" Barbaresco with the elegance of a Roncaglie cru: rich, enveloping and intense in the mouth. Personality and pleasantness with a long finish of velvety tannins, and great ageing potential. It is a great wine for any part of the meal, which goes well with red meats and feathered game. Tenuta Roncaglia has always been recognized as one of the most prestigious and important Barbaresco production areas (also mentioned by Lorenzo Fantini in his book ""Monograph on Viticulture and Oenology in the Province of Cuneo""1880). Alessandro Masnaghetti writes in his “Map of Barbaresco Cru, 1994: ""...the position of Roncaglie, together with Roncagliette, is one of the best we can see on the side of the hill that begins at Roccalini and rises towards Treiso..."". And Daniel Thomases, in the Wine Spectator of January 1995: ""Roncaglie is recognized as one of the best locations in the entire Barbaresco area""."" - Winery",236
117638,Piedmont,Barolo,Red,,Cork,"This Castiglione Falletto vineyard is the smallest geographic area within the Barolo specification and comprises just over 1 hectare. It is the most prestigious part of what was once called La Serra and is nestled between the Villero and the Rocche (rock face) of Castiglione, which represents the best of the top parts; it can be considered a monopole as the whole parcel is the exclusive property of the Ceretto family.  The height of the vineyard is optimum, going from 350 to 370 meters above sea level, with southeast to southwest exposure. The earth (sandstone of Diano) reinforce the ideal sense of balance, suggested the geographic location, and see good percentages of sand, silt and clay.
<br>
-- Estate",666
120284,Tuscany,Chianti Classico,Red,13.5,Cork,"Color: Intense ruby red.
Aroma: This complex wine is characterized by cherry and violet notes with delicate hints of tobacco, white pepper, and a touch of flint.
Tasting profile: Riserva Ducale Chianti Classico Riserva is well balanced on the palate, with velvety tannins, firm acidity, and a lingering finish of rosemary. Its structure will allow it to age for two to five years, if not longer."" - Winery",148
118308,California,Napa,Red,14.5,Cork,"Sourced from the same family vineyard that Aldo, Nonna, Bob Biale and the Biale family have farmed their whole lives, with additional grapes from our neighboring winery vineyard. The Oak Knoll wine growing region is prevalent in this wine with its ripe aromatics and juicy acidity. The nose is full of vibrant black cherries, raspberries, cinnamon, white cake, fresh purple flowers, and subtle dried herbs. The entry is bright and gives way to supple, round tannins with a kiss of toasted oak. The lovely finish is the signature of this elegant and remarkably balanced Zinfandel."" - Winery",518
110911,Mendoza,Mendoza,Red,13.5,Cork,"Malbec 1907 Selection, is the result of grapes taken from an old vineyard planted in 1907, from which comes the name of the wine. The vineyard is Fairtrade certified and is located 700 meters above sea level. It has a natural low yield."" -Importer",774
119936,Burgundy,Chassagne Montrachet,White,13.0,Cork,"Guillaume and Aude Lavollée represent the fourth generation of vignerons at Génot-Boulanger. Their wines are produced exclusively from estate-owned vineyards, located along all three Burgundy côtes, from Chambolle Musigny, down to the domaine in Meursault, and on to Mercurey. With 22 hectares, Génot-Boulanger is one of only a few family-owned Burgundian domaines to produce such a diverse range. (They produce wine from over 30 appellations!)

Since 2008, Guillaume and Aude have worked painstakingly to improve the quality of their wines, converting to organic farming practices and experimenting with biodynamics. The domaine’s philosophy is “maximum work in the vineyards for minimum intervention in the cuverie.” This has translated to wines that are first and foremost true to their terroir.""
-Importer",324
118695,Loire,Sancerre,White,13.0,Cork,,631
120151,Abruzzi,Montepulciano d&#39;Abruzzo,Red,14.5,Cork,"Dino Illuminati is one of the leaders of the modern Abruzzo wine movement. Over the years, this estate has perfected a style that is bold, clean and full of varietal voice and territorial expression. Abruzzo offers a harsh landscape with rocky bluffs and brilliant sunlight. The hardworking and insular nature of its people is reflective of these surroundings. It comes as little surprise to find similar characteristics in the wines of Abruzzo. They absolutely transport you to a sense of place. The lower end wines offer excellent value and the top-tier selections are very true to authentic Abruzzo."" - Monica Larner, Robert Parker's Wine Adovcate",12
120094,Tuscany,Toscana IGT,Red,14.0,Cork,"Cabreo Il Borgo debuted in 1985 with its 1982 vintage. Just above Greve in the Chianti region, the Cabreo holdings include 124 acres planted to Sangiovese and Cabernet Sauvignon grown to produce Il Borgo. Chianti’s famed stony soils are ideal for making wines with great aging potential. At 984 feet in elevation, the densely planted vineyards produce low yields of grapes with concentration and complexity. Fermentation at controlled temperature with extended maceration enhances the wine’s rich body, color and texture. After malolactic fermentation, the wines are blended and matured in oak barrels and spend at least six months in bottle before release. The word borgo refers to a small village, Montefioralle, that overlooks the vineyards.""
-Winery",918
117730,Burgenland,Mittelburgenland,White,12.5,Cork,"With lemon and white flower notes in the nose that develop as the wine opens up, the mouth is very fine and delicately structured on a linear but long acidity, defined by the granite terroir.  Excellently paired with fine fish and seafood."" - Importer",332
118417,Tuscany,Toscana IGT,Red,,Cork,"Each step of the wine-making is crucial and deserves all our attention and care here at the Trecciano Winery: from the growth and maintenance of our vineyards to each bottle carefully produced.  Our best grapes are delicately harvested and brought into our modern/well-equipped cellar and vinified in stainless steel vats.  For our more traditional wines made with Sangiovese grapes we age our wine in Slavonian oak barrels.  For our international wines – made from Cabernet Sauvignon, Merlot and Syrah – we refine and age our wine in precious French oak barrels. We bottle with our modern machines. Our bottles are carefully stored and put on sale only when they have properly reached the right refined age.  Trecciano’s  traditional winemaking methods, handed down through local generations, reflect the surrounding environment, respect nature and focus our attention on quality.  This philosophy allows us  to produce authentic wines that express the typical terroir of  the Chianti area.""
-Winery",298
114961,Mendoza,Mendoza,Red,14.5,Cork,,762
119135,La Rioja,Rioja,White,13.0,Cork,"Outstanding aromas of pale-fleshed fruit (apples and pears) and citrus fruit (grapefruit).Greenish yellow. Slight fine herb nuances.Pleasantly fresh.Ideal to accompany fish, pâtés and light dishes."" Winery",277
117970,Rhone,Tavel,Rose,14.0,Cork,"This rosé wine is bright with a fuchsia pink color. A rich fruity nose showing nice little red berries notes (raspberry and strawberry) . Fresh and balanced on the palate, rounded, then offering a deep finish with grapefruit notes. A Tavel rosé that is extremely pleasant, refreshing, and can be enjoyed on every occasion."" - Importer",627
117911,California,Napa,Red,14.4,Cork,,109
88766,Emilia-Romagna,Lambrusco,Red,12.0,Crown Cap,"Notes of strawberries and a hint of coffee, succulent finish in perfect balance
between sweet and salty."" Winery Tasting Notes",559
119748,Oregon,Willamette Valley,Red,13.5,Cork,"Wine quality starts in the vineyard.  The site is everything and the farming a parallel.  Finding that right site to ultimately own and “put down roots” is time consuming and can be heartbreaking.  After a long search I was lucky enough to find an entire hill for my vineyard, offering every exposure and containing innumerable soil types.

Vineyards are complex ecosystems and take time to understand. Over my first ten years making wine, I used grapes from over 15 different vineyards, learning a lot: exposure, elevation, clone type, planting and management all effect the flavor of grapes. But one of the biggest factors, the one I focused on in choosing a site for my own vineyard, is the soils.
-Winery",45
119028,Salta,Salta,Red,14.8,Cork,"This shows density & balance with lots of blackberries, & licorice. Full-bodied, tight, & fl avorful. Lots of fruit & richness; yet is always fresh & lively."" - Winery",735
117960,California,Napa,Red,,Cork,"Sova Cabernet Sauvignon 2016 is youthful and vibrant, with plenty of characteristic fruit to excite the palate. The aromatics are amazing, with the allure of red raspberries and wild strawberries, followed by a hint of cocoa dust over the top of bourbon-soaked cherries. This outstanding vintage starts with lively high tones, moves nicely into a balanced mid-palate and ends with a juicy, slightly tannic, long finish. In keeping with my idea of producing a very focused Cabernet Sauvignon I only made 168 cases of the 2016 SOVA."" -Winery",365
115010,Rhone,Chateauneuf du Pape,White,14.0,Cork,,670
118246,California,Sonoma,Red,13.5,Cork,"When it comes to making vineyard specific wines from Sonoma, Ernest Vineyards is one of the best.  They highlight the specific qualities of the grapes while keeping the wines pure to express the terroir and micro climate they were grown in. ",220
115952,California,California,Red,14.5,Cork,"Gorgeous in the glass with rich hues of garnet, the first impressions entice with aromas of sandalwood, vanilla & black cherry. The mouthwatering entry is full of red plums & cherries, while the middle palate of the wine softens with touches of cola & a smooth & silky mouthfeel. Notes of baking spices & mocha are left behind by the 12 months in American oak, leading to a lingering, luxe finish.",172
117983,Piedmont,Barbaresco,Red,,,,522
119081,California,Napa,Red,,Cork,,871
56414,Champagne,Champagne,White,12.0,Cork,,430
119737,Central Valley,Colchagua,Red,15.0,Cork,"Attractive dark ruby color, deep and opaque. The nose is pure, focused and layered, revealing delicate and clean aromas of blackberries, ripe cassis, currants and violet, associated with fine notes of tobacco, cedar and coffee bean. The mouth shows outstanding amplitude and balance, luscious texture, bright acidity, broad structure and persistence. The tannins are well refined, smooth and silky, enhancing the fresh and juicy character of the year. Precise and polished, the wine combines harmonious elegance, richness, ripeness and freshness in an exceptional and superb vintage."" -Winery",69
116507,New Zealand,New Zealand,White,13.0,Screwtop,"Kato is proud to support the WDCS, the global voice for the protection of whales, dolphins and their environment. The word 'Kato' means 'Harvest' in Maori, referring to the unique heritage of the region. Vibrant aromas of melon, passionfruit and citrus enhanced by notes of dried herbs typical of Awatere Valley. The palate combines the same elegant fruit flavors with a flintiness and minerality so representative of this terroir
<br>
-- Winery",963
120095,Coastal Region,Stellenbosch,Red,14.5,Cork,"This is a modern styled Pinotage that shows elegance and finesse.  Rich, aromatic nose, complimented by lush, juicy fruit. A velvety palate with prominent notes of black and red berries, featuring spicy undertones of cinnamon. Dense fruit and integrated presence of wood and balance makes this truly an experience to enjoy.""
-Winery",826
118778,Tuscany,Brunello di Montalcino,Red,14.0,Cork,"Intense ruby red color, brilliant. Intense bouquet with great complexity, with hints of red berries violets in evidence, finely spiced, with a hint of tobacco and vanilla. Great structure and tannins, balanced and persistent."" - Winery",86
114072,California,California,White,13.4,Screwtop,"This slightly dry white wine is clear in color. It's clean, crisp, great tasting with floral notes on the nose and flavors of green apple and a hint of citrus. Finish is fresh."" - Winery",575
118162,Provence,Cotes de Provence,Rose,13.0,Cork,"A beautiful light pink color, fresh fruit aromas and refreshing acidity. Miraval’s pure expression of the terroir of Côtes de Provence.",125
116990,Rhone,Cotes du Rhone Rouge,Red,13.5,Cork,"Collections of old vines (50 years old) consisting mainly of Grenache. Harvesting with all stalks removed, a long maceration and controlled temperatures. Aging in vats on lees with a small dose of sulphur (SO2) to enhance the fruit and its freshness.
<br>
-- Winery",349
118259,Burgundy,Cotes Nuits/Village,Red,12.5,Cork,"Often deeply colored, this wine presents the red flavors of fruits (cherry), of liquorice and almost always of fur flavors. Our Côte de Nuits Villages is raised out of barrels of one or more wines, and can age 7 or 8 years - even more in the great vintages."" -Winery",719
117481,California,Central Valley,White,12.0,Cork,"Exceptional farming by Heringer Family Vineyards. Simply stated, this wine is delicious. It’s everything I ever wanted Little Frances Chenin Blanc to be and destined to disappear too quickly. Fermented with native yeast in neutral French oak. Bottled without fining or filtration. ""
-winery",975
112873,California,Lake,White,13.8,Cork,"Notes of lemongrass, mango, tangerine, gooseberry, with a steely crispness, nice tropical fullness, depth and a complex long finish. My favorite white wine, this Sauvignon Blanc pairs with ceviche and hot summer days hanging out by the lake. ""- Winery",426
117159,Tuscany,Toscana IGT,Red,14.0,Cork,"Made mainly from Cabernet Franc, Maestro di Cava is a full-bodied Bolgheri Superiore. This wine requires two years to be released to market, one of which is spent in oak barrels. The result is worth the wait. Elegant and direct aromas with nuances of ripe black fruits, especially blackberries and cherries, and delicate hints of vanilla. Intense and full-bodied on the taste buds with fine, mature tannins and an enduring finish. This is a wine ennobled by time. The perfect accompaniment to stews, roasted and game, mature and blue cheeses, as well as meat- and cheese-filled pasta."" - Winery",133
118114,California,Napa,White,12.5,Screwtop,"Crisp, bright, and vivacious, CB+V 2019 is an aromatic white blend boasting a bouquet of honeysuckle, orange blossoms, ruby grapefruit, white peach, and jasmine tea. The entry is both bright and mouthfilling exhibiting refreshing acidity and roundness, opening to flavors of tangerine, lime, and lemon curd, lemongrass, ginger, white peach, and green apple. This delicious wine finishes clean and long with a lingering hint of lime.",563
98270,Veneto,Prosecco,White,12.5,Cork,"Prosecco Lc Villa is soft crushing in purity and under controlled temperature, natural fermentation in pressure tank of about 30 days. straw yellow with greenish tinges color. Fresh and dry, amiable and velvety aromas. Fruity Bouquet with apple, pear and flowery hints palate. Its excellent with appetisers & fish hors d'oeuvre, pasta with cream sauces. barbecued chicken, fresh cheeses."" - Winery  The name of the varietal, Prosecco, comes from the once Slovenian village of Prosecco that became a part of North-eastern Italy in 1918. It is a white grape variety that has been cultivated since 1800, on the hillsides in this region centered on Valdobbiadene. It is best know for its delicate and aromatic fruit and floral flavors most frequently in the form of sparkling wine. After pressing of the grapes and clarification of the must, primary fermentation takes place in stainless steel vats for 10 days. After fermentation is complete, a second fermentation occurs in glass-lined tanks over 45 days. This process, known as Charmat, produces the bubbles to create the sparkling wine while preserving the inherent freshness of the Prosecco grape (an advantage over the more time-intensive Champagne method).",90
117846,Tuscany,Chianti Classico,Red,13.5,Cork,"Chianti Classico Rocca di Castagnoli is a wine with an excellent complexity and structure. It has a red color with violet hues. Intense nose rich in fruity, winy aromas. Accompanied by a pleasant fruity cherry component, the fresh note is particularly remarkable and balanced with hints of lively tannins, which are perfectly integrated with the wine’s extract components."" - Winery",830
119277,Tuscany,Brunello di Montalcino,Red,14.0,Cork," 100% Sangiovese Grosso grown in galestro soils at an altitude of 400 meters. All estate fruit! Fermentation takes place in stainless steel followed by aging in large Slavonian oak for one year. Wine is then transferred to large French oak casks for an additional two years before bottling. Aromas of raspberry and cherry, backed up by notes of mint, earthy spice, and chocolate. Medium-bodied on the palate with the perfect mix of sweet fruit notes and ripe tannins.",471
116763,Beaujolais,Beaujolais Cru,Red,13.0,Cork,,888
117024,La Rioja,Rioja,Red,13.5,Cork,"Graciano is making a comeback in Rioja but is rarely seen bottled on its own. This version is a glass-coating opaque purple color with an impressive perfume of scorched earth, Asian spices, incense, and blackberry. In the mouth it reveals excellent volume, concentration, and balance. This excellent value contains enough structure to keep on ticking for another 4-5 years. Bright ruby. Fresh red berries, candied cherry and licorice on the nose. Taut, focused black raspberry and bitter cherry flavors are complemented by notes of licorice and smoke.",28
116097,Bordeaux,Entre-Deux-Mers,White,13.5,Cork,"Château Bellevue is located on 84 hectares of vineyard and produces a range of Bordeaux whites and reds. The château is located on a large hill, overlooking the vineyards, and is locally nicknamed the “Tuscany of Bordeaux”. Winemaker, Daniel Sore, utilizes the art of modern wine-making to produce Bordeaux wines that are characteristic of the local terroir."" - Importer",922
117646,Israel,Upper Gallilee,White,,Cork,"Semi sweet, tropical fruity flavors, and a cool, clean finish.",867
119721,North Island,Hawke&#39;s Bay,White,11.5,Crown Cap,"The Supernatural (the name refers to the estate’s viticultural practices) is farmed organically, vinified naturally and estate grown by winemaker Hayden Penny, and Viticulturist Emma Tait-Morris. A rich, opulent, aromatic white, the Supernatural is made with grapes sourced exclusively from low-yielding, organically grown estate vineyards planted in 2003 and 2004. Hayden believes in minimum intervention: he only adds sulphur at bottling for freshness and to bring the wine to the shelves. The grapes are destemmed, 4-6 hours of skin contact then long, slow press. Natural fermentation followed by extended lees contact (around 12 months) in stainless steel. No fining, light filtration. The Supernatural reflects the sun-drenched south sea days Hawke’s Bay is famous for. Smoky and spicy notes are characteristic of the site, along with richness and texture encouraged through skin and lees contact. The wine has intense lime and spicy jalepeño notes on the nose with an underlying minerality. It is rich and full in the mouth with a gorgeous texture – fresh limes, ripe stone fruit and a hint of spice on the palate pair beautifully with a long fine acidity to finish. Annual production is 6000 bottles."" - Importer",534
118408,Castilla La Mancha,La Mancha,Red,,Cork,"Dried red fruits, jerky, tobacco and a heavy dose of terroir are all complex flavors in the wine. This is a drink ready style, so don’t cellar it for too long. If you haven’t tried Bobal before, this is one of the best producers, so it is a great starting point!",164
118866,California,Monterey,White,,Screwtop,"Fresh fajitas. Relaxing before dinner. A night out for Thai or Vietnamese. Conundrum White goes with them all. Sourced from California’s premier winegrowing regions, this wine is both exotic and bright, a blend of Chardonnay, Sauvignon Blanc, Semillon, Muscat Canelli and Viognier. It lures you in with scents of apricot, pear and honeysuckle, and if you’re paying attention, orange and lemon meringue pie. Initial sweetness is balanced by natural acidity, and we love the hint of oak that plays with flavors of peach, apple and citrus. The long finish will leave you longing for another glass."" - Winery",308
114647,Tuscany,Toscana IGT,Red,13.5,Cork,,758
119529,Murcia,Jumilla,Red,,Cork,"Deep purple/black color. Explosive aromas of ripe currant, red berries and smoked notes. Rich, powerful and voluminous on the attack, a huge mouthful of crème-de-cassis concentration, silken and juicy in the mid-palate with excellent length and persistence, and a long spicy well-balanced finish including toasted notes provided by the French wood."" - Winery",180
115137,California,California Cabernet Sauvignon,White,14.0,Cork,"The Sidekick Series from Iconic Wine represents the finest wine we could create at everyday drinking value. We work with multiple vineyard sources from around northern California. This allows us every year to assure we pull the best fruit for the price depending on the vintage, creating a trustworthy wine and perfect companion to you day to day adventures. Iconic was founded on a love of Chardonnay. It was the very first wine we ever made, and we are very picky when it comes to this great grape. Like our flagship Chardonnay, Heroine, the focus is on fresh bright fruit and minerality.  2018 was a fantastic vintage, long cool growing season that allowed the wine to obtain an optimal ripeness while keeping its freshness. The result is perhaps the riches vintage of Sidekick Chardonnay ever produced, despite it being 100% stainless steel."" - Winery",929
119576,California,Sonoma,Red,13.5,Cork,"Originally from Westwood, Massachusetts, Daniel Ricciato began his career in the Napa Valley as part of the production team at Outpost Estate Wines on Howell Mountain. While working there, he was exposed to a wide array of vineyard sites and varietals, helping produce many of the client wines under the direction of Thomas Brown. In those 5 years as part of the production team, he developed a deep appreciation for the nuance and vibrant energy of the coastal climate wines.

In 2014 Ricciato shifted his career towards vineyards when Thomas hired him directly as his Grower Relations Manager for over 100+ sites, ranging in location from up and down Napa Valley, throughout West Sonoma County and a few select vineyards in Mendocino County. "" - WInery",23
117120,Veneto,Veneto IGT,Red,13.5,Cork,"This wine is elegant and well balanced, with a good structure and aroma. Ruby red in color with purple hues, it offers light hints of raisins, sophisticated notes of vanilla, black pepper, cloves and cinnamon. It has a long, velvety finish and soft tannins.
<br>
-- Winery",246
119570,Bordeaux,St. Emilion,Red,14.5,Cork,"Hints of undergrowth, vanilla and dark berries in the nose. Well-rounded on the palate, with elegant tannins paving the way for a smooth, long-lasting finish with not the slightest hint of harshness."" - Winery",753
120007,Breede River Valley,Breede River Valley,Red,14.52,Cork,"This Cabernet Sauvignon displays ripe blackcurrant, and dried herb characters on the nose, which are backed up with some spicy oak notes. The palate is smooth and soft, with beautiful ripe tannins and a long finish."" - Winery",303
119196,Champagne,Champagne,White,,Cork,,74
117488,Sicily,Sicilia IGT,White,12.5,Cork,"Clean and graceful, the intense bouquet expresses its soft refinement with notes of peach and white flowers. The persistent palate is fruity and soft with a vibrant, crisp finish. Serve with mushroom pasta, grilled fish, whtie meat or entrees featuring dairy products."" -Importer",587
119927,New York,Finger Lakes,White,,Cork,"Our signature Riesling is vibrant and aromatic, featuring the distinctive minerality that has become our trademark. Fragrant essence of spring blossoms sets the stage for a succulent palate of early fruit, balanced with a refreshing crispness, revealing the true qualities of the Riesling grape. A brilliant texture carries into a lingering finish, in a wine that accommodates a wide range of food."" - Winery",568
118803,Mendoza,Uco Valley,Red,14.0,Cork,,138
110761,Veneto,Veneto IGT,White,12.0,Screwtop,"Other Italian I.G.T. areas like Tuscany and Sicily also grow Pinot Grigio grapes. However, because of warmer climate and soil differences don’t have the taste of character that Pinot Grigio consumers expect.
San Giuseppe Pinot Grigio is DOC Pinot Grigio, the best! Winery",991
115455,Tuscany,Chianti,Red,13.5,Cork,"This wine pairs beautifully with a wide variety of fresh, seasonal and simply prepared Italian foods. It’s especially delicious with Italian sausage, lasagna, and Italian-inspired fare such as meatball sliders and medium-strength cheeses."" -Winery",211
116784,Rhone,Cotes du Rhone,Red,14.0,Cork,"The signature red from legendary Northern Rhône producer Paul Jaboulet Aîné, this Côtes du Rhône is immensely pleasurable with notes of wild berries, white pepper, lavender and cherries. Parallèl 45 is a floral and juicy beauty that delivers unmistakable Syrah and Grenache love in a gorgeously balanced package.",641
118293,Bordeaux,Premieres-Cotes-de-Bordeaux,Red,13.5,Cork,"This is an elegant, ruby red wine, complex and tasty, with fruity and spicy aromas.",704
